01;Educação;011;Educação;0111;Ciência da educação;0111C012;Ciência da educação - Bacharelado;Bacharelado
01;Educação;011;Educação;0111;Ciência da educação;0111C014;Ciência da educação - Sequencial;Sequencial
01;Educação;011;Educação;0111;Ciência da educação;0111P013;Processos escolares - Tecnológico;Tecnológico
01;Educação;011;Educação;0111;Ciência da educação;0111P022;Psicopedagogia - Bacharelado;Bacharelado
01;Educação;011;Educação;0111;Ciência da educação;0111P024;Psicopedagogia - Sequencial;Sequencial
01;Educação;011;Educação;0112;Formação de professores de educação infantil;0112E011;Educação infantil formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0113;Formação de professores sem áreas específicas;0113E011;Educação do campo formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0113;Formação de professores sem áreas específicas;0113E021;Educação especial formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0113;Formação de professores sem áreas específicas;0113E031;Educação indígena formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0113;Formação de professores sem áreas específicas;0113F011;Formação pedagógica de professor para a educação básica - Licenciatura;Licenciatura
01;Educação;011;Educação;0113;Formação de professores sem áreas específicas;0113F014;Formação pedagógica de professor para a educação básica - Sequencial;Sequencial
01;Educação;011;Educação;0113;Formação de professores sem áreas específicas;0113P011;Pedagogia - Licenciatura;Licenciatura
01;Educação;011;Educação;0113;Formação de professores sem áreas específicas;0113P012;Pedagogia - Bacharelado;Bacharelado
01;Educação;011;Educação;0113;Formação de professores sem áreas específicas;0113P014;Pedagogia - Sequencial;Sequencial
01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0114A011;Artes formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0114A014;Artes formação de professor - Sequencial;Sequencial
01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0114A021;Artes visuais formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0114B011;Biologia formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0114C011;Ciências agrárias formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0114C021;Ciências naturais formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0114C031;Ciências sociais formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0114C041;Cinema e audiovisual formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0114C051;Computação formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0114D011;Dança formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0114E011;Economia doméstica formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0114E021;Educação do campo em áreas de conhecimento da educação básica formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0114E031;Educação física formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0114E041;Educação indígena em áreas de conhecimento da educação básica formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0114E051;Enfermagem formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0114E061;Ensino profissionalizante em área específica formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0114E071;Ensino religioso formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0114E081;Estatística formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0114F011;Filosofia formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0114F021;Física formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0114G011;Geografia formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0114H011;História formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0114M011;Matemática formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0114M021;Música formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0114P011;Psicologia formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0114Q011;Química formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0114T011;Teatro formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0115;Formação de professores de letras;0115L011;Letras alemão formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0115;Formação de professores de letras;0115L021;Letras espanhol formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0115;Formação de professores de letras;0115L031;Letras francês formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0115;Formação de professores de letras;0115L041;Letras inglês formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0115;Formação de professores de letras;0115L051;Letras italiano formação de professor  - Licenciatura;Licenciatura
01;Educação;011;Educação;0115;Formação de professores de letras;0115L061;Letras japonês formação de professor  - Licenciatura;Licenciatura
01;Educação;011;Educação;0115;Formação de professores de letras;0115L071;Letras língua brasileira de sinais formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0115;Formação de professores de letras;0115L081;Letras línguas estrangeiras clássicas formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0115;Formação de professores de letras;0115L091;Letras linguística formação de professor  - Licenciatura;Licenciatura
01;Educação;011;Educação;0115;Formação de professores de letras;0115L101;Letras outras línguas estrangeiras modernas formação de professor  - Licenciatura;Licenciatura
01;Educação;011;Educação;0115;Formação de professores de letras;0115L111;Letras português alemão formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0115;Formação de professores de letras;0115L121;Letras português espanhol formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0115;Formação de professores de letras;0115L131;Letras português formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0115;Formação de professores de letras;0115L141;Letras português francês formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0115;Formação de professores de letras;0115L151;Letras português inglês formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0115;Formação de professores de letras;0115L161;Letras português italiano formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0115;Formação de professores de letras;0115L171;Letras português japonês formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0115;Formação de professores de letras;0115L181;Letras português língua brasileira de sinais formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0115;Formação de professores de letras;0115L191;Letras português línguas estrangeiras clássicas formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0115;Formação de professores de letras;0115L201;Letras português outras línguas estrangeiras modernas formação de professor - Licenciatura;Licenciatura
01;Educação;011;Educação;0115;Formação de professores de letras;0115L211;Letras tradutor e intérprete formação de professor - Licenciatura;Licenciatura
01;Educação;018;Programas interdisciplinares abrangendo educação;0188;Programas interdisciplinares abrangendo educação;0188P011;Programas interdisciplinares abrangendo educação - Licenciatura;Licenciatura
01;Educação;018;Programas interdisciplinares abrangendo educação;0188;Programas interdisciplinares abrangendo educação;0188P012;Programas interdisciplinares abrangendo educação - Bacharelado;Bacharelado
01;Educação;018;Programas interdisciplinares abrangendo educação;0188;Programas interdisciplinares abrangendo educação;0188P013;Programas interdisciplinares abrangendo educação - Tecnológico;Tecnológico
02;Artes e humanidades;021;Artes;0211;Produção audiovisual, de mídia e cultural;0211A012;Animação - Bacharelado;Bacharelado
02;Artes e humanidades;021;Artes;0211;Produção audiovisual, de mídia e cultural;0211A013;Animação - Tecnológico;Tecnológico
02;Artes e humanidades;021;Artes;0211;Produção audiovisual, de mídia e cultural;0211A014;Animação - Sequencial;Sequencial
02;Artes e humanidades;021;Artes;0211;Produção audiovisual, de mídia e cultural;0211C012;Cinema e audiovisual - Bacharelado;Bacharelado
02;Artes e humanidades;021;Artes;0211;Produção audiovisual, de mídia e cultural;0211C013;Cinema e audiovisual - Tecnológico;Tecnológico
02;Artes e humanidades;021;Artes;0211;Produção audiovisual, de mídia e cultural;0211C014;Cinema e audiovisual - Sequencial;Sequencial
02;Artes e humanidades;021;Artes;0211;Produção audiovisual, de mídia e cultural;0211C023;Comunicação assistiva - Tecnológico;Tecnológico
02;Artes e humanidades;021;Artes;0211;Produção audiovisual, de mídia e cultural;0211D012;Design gráfico - Bacharelado;Bacharelado
02;Artes e humanidades;021;Artes;0211;Produção audiovisual, de mídia e cultural;0211D013;Design gráfico - Tecnológico;Tecnológico
02;Artes e humanidades;021;Artes;0211;Produção audiovisual, de mídia e cultural;0211D014;Design gráfico - Sequencial;Sequencial
02;Artes e humanidades;021;Artes;0211;Produção audiovisual, de mídia e cultural;0211F012;Fotografia - Bacharelado;Bacharelado
02;Artes e humanidades;021;Artes;0211;Produção audiovisual, de mídia e cultural;0211F013;Fotografia - Tecnológico;Tecnológico
02;Artes e humanidades;021;Artes;0211;Produção audiovisual, de mídia e cultural;0211F014;Fotografia - Sequencial;Sequencial
02;Artes e humanidades;021;Artes;0211;Produção audiovisual, de mídia e cultural;0211P012;Produção audiovisual - Bacharelado;Bacharelado
02;Artes e humanidades;021;Artes;0211;Produção audiovisual, de mídia e cultural;0211P013;Produção audiovisual - Tecnológico;Tecnológico
02;Artes e humanidades;021;Artes;0211;Produção audiovisual, de mídia e cultural;0211P014;Produção audiovisual - Sequencial;Sequencial
02;Artes e humanidades;021;Artes;0211;Produção audiovisual, de mídia e cultural;0211P023;Produção cênica - Tecnológico;Tecnológico
02;Artes e humanidades;021;Artes;0211;Produção audiovisual, de mídia e cultural;0211P032;Produção cultural - Bacharelado;Bacharelado
02;Artes e humanidades;021;Artes;0211;Produção audiovisual, de mídia e cultural;0211P033;Produção cultural - Tecnológico;Tecnológico
02;Artes e humanidades;021;Artes;0211;Produção audiovisual, de mídia e cultural;0211P034;Produção cultural - Sequencial;Sequencial
02;Artes e humanidades;021;Artes;0211;Produção audiovisual, de mídia e cultural;0211P043;Produção fonográfica - Tecnológico;Tecnológico
02;Artes e humanidades;021;Artes;0211;Produção audiovisual, de mídia e cultural;0211P052;Produção multimídia - Bacharelado;Bacharelado
02;Artes e humanidades;021;Artes;0211;Produção audiovisual, de mídia e cultural;0211P053;Produção multimídia - Tecnológico;Tecnológico
02;Artes e humanidades;021;Artes;0211;Produção audiovisual, de mídia e cultural;0211P054;Produção multimídia - Sequencial;Sequencial
02;Artes e humanidades;021;Artes;0212;Moda, design de interiores e desenho industrial;0212D012;Desenho industrial - Bacharelado;Bacharelado
02;Artes e humanidades;021;Artes;0212;Moda, design de interiores e desenho industrial;0212D022;Design - Bacharelado;Bacharelado
02;Artes e humanidades;021;Artes;0212;Moda, design de interiores e desenho industrial;0212D023;Design - Tecnológico;Tecnológico
02;Artes e humanidades;021;Artes;0212;Moda, design de interiores e desenho industrial;0212D032;Design de interiores - Bacharelado;Bacharelado
02;Artes e humanidades;021;Artes;0212;Moda, design de interiores e desenho industrial;0212D033;Design de interiores - Tecnológico;Tecnológico
02;Artes e humanidades;021;Artes;0212;Moda, design de interiores e desenho industrial;0212D034;Design de interiores - Sequencial;Sequencial
02;Artes e humanidades;021;Artes;0212;Moda, design de interiores e desenho industrial;0212D042;Design de produto - Bacharelado;Bacharelado
02;Artes e humanidades;021;Artes;0212;Moda, design de interiores e desenho industrial;0212D043;Design de produto - Tecnológico;Tecnológico
02;Artes e humanidades;021;Artes;0212;Moda, design de interiores e desenho industrial;0212D044;Design de produto - Sequencial;Sequencial
02;Artes e humanidades;021;Artes;0212;Moda, design de interiores e desenho industrial;0212M012;Moda - Bacharelado;Bacharelado
02;Artes e humanidades;021;Artes;0212;Moda, design de interiores e desenho industrial;0212M013;Moda - Tecnológico;Tecnológico
02;Artes e humanidades;021;Artes;0212;Moda, design de interiores e desenho industrial;0212M014;Moda - Sequencial;Sequencial
02;Artes e humanidades;021;Artes;0213;Belas artes;0213A012;Artes - Bacharelado;Bacharelado
02;Artes e humanidades;021;Artes;0213;Belas artes;0213A013;Artes - Tecnológico;Tecnológico
02;Artes e humanidades;021;Artes;0213;Belas artes;0213A014;Artes - Sequencial;Sequencial
02;Artes e humanidades;021;Artes;0213;Belas artes;0213A022;Artes plásticas - Bacharelado;Bacharelado
02;Artes e humanidades;021;Artes;0213;Belas artes;0213A023;Artes plásticas - Tecnológico;Tecnológico
02;Artes e humanidades;021;Artes;0213;Belas artes;0213A024;Artes plásticas - Sequencial;Sequencial
02;Artes e humanidades;021;Artes;0213;Belas artes;0213A032;Artes visuais - Bacharelado;Bacharelado
02;Artes e humanidades;021;Artes;0213;Belas artes;0213A033;Artes visuais - Tecnológico;Tecnológico
02;Artes e humanidades;021;Artes;0213;Belas artes;0213H012;História da arte - Bacharelado;Bacharelado
02;Artes e humanidades;021;Artes;0214;Artesanato;0214F013;Fabricação de instrumentos musicais não industrial - Tecnológico;Tecnológico
02;Artes e humanidades;021;Artes;0215;Música e artes cênicas;0215A012;Artes cênicas - Bacharelado;Bacharelado
02;Artes e humanidades;021;Artes;0215;Música e artes cênicas;0215A013;Artes cênicas - Tecnológico;Tecnológico
02;Artes e humanidades;021;Artes;0215;Música e artes cênicas;0215D012;Dança - Bacharelado;Bacharelado
02;Artes e humanidades;021;Artes;0215;Música e artes cênicas;0215D013;Dança - Tecnológico;Tecnológico
02;Artes e humanidades;021;Artes;0215;Música e artes cênicas;0215M012;Música - Bacharelado;Bacharelado
02;Artes e humanidades;021;Artes;0215;Música e artes cênicas;0215M013;Música  - Tecnológico;Tecnológico
02;Artes e humanidades;021;Artes;0215;Música e artes cênicas;0215M014;Música - Sequencial;Sequencial
02;Artes e humanidades;021;Artes;0215;Música e artes cênicas;0215T012;Teatro - Bacharelado;Bacharelado
02;Artes e humanidades;021;Artes;0215;Música e artes cênicas;0215T013;Teatro - Tecnológico;Tecnológico
02;Artes e humanidades;022;Humanidades (exceto línguas);0221;Religião e teologia;0221C012;Ciências da religião - Bacharelado;Bacharelado
02;Artes e humanidades;022;Humanidades (exceto línguas);0221;Religião e teologia;0221T012;Teologia - Bacharelado;Bacharelado
02;Artes e humanidades;022;Humanidades (exceto línguas);0221;Religião e teologia;0221T014;Teologia - Sequencial;Sequencial
02;Artes e humanidades;022;Humanidades (exceto línguas);0222;História e arqueologia;0222A012;Arqueologia - Bacharelado;Bacharelado
02;Artes e humanidades;022;Humanidades (exceto línguas);0222;História e arqueologia;0222A013;Arqueologia - Tecnológico;Tecnológico
02;Artes e humanidades;022;Humanidades (exceto línguas);0222;História e arqueologia;0222C012;Conservação e restauro - Bacharelado;Bacharelado
02;Artes e humanidades;022;Humanidades (exceto línguas);0222;História e arqueologia;0222C013;Conservação e restauro - Tecnológico;Tecnológico
02;Artes e humanidades;022;Humanidades (exceto línguas);0222;História e arqueologia;0222H012;História - Bacharelado;Bacharelado
02;Artes e humanidades;022;Humanidades (exceto línguas);0222;História e arqueologia;0222H014;História - Sequencial;Sequencial
02;Artes e humanidades;022;Humanidades (exceto línguas);0223;Filosofia e ética;0223F012;Filosofia - Bacharelado;Bacharelado
02;Artes e humanidades;022;Humanidades (exceto línguas);0223;Filosofia e ética;0223F014;Filosofia - Sequencial;Sequencial
02;Artes e humanidades;023;Línguas ;0231;Letras;0231L012;Letras alemão - Bacharelado;Bacharelado
02;Artes e humanidades;023;Línguas ;0231;Letras;0231L023;Letras escrita criativa - Tecnológico;Tecnológico
02;Artes e humanidades;023;Línguas ;0231;Letras;0231L024;Letras escrita criativa - Sequencial;Sequencial
02;Artes e humanidades;023;Línguas ;0231;Letras;0231L032;Letras espanhol - Bacharelado;Bacharelado
02;Artes e humanidades;023;Línguas ;0231;Letras;0231L034;Letras espanhol - Sequencial;Sequencial
02;Artes e humanidades;023;Línguas ;0231;Letras;0231L042;Letras francês - Bacharelado;Bacharelado
02;Artes e humanidades;023;Línguas ;0231;Letras;0231L052;Letras inglês - Bacharelado;Bacharelado
02;Artes e humanidades;023;Línguas ;0231;Letras;0231L054;Letras inglês - Sequencial;Sequencial
02;Artes e humanidades;023;Línguas ;0231;Letras;0231L062;Letras italiano - Bacharelado;Bacharelado
02;Artes e humanidades;023;Línguas ;0231;Letras;0231L072;Letras japonês - Bacharelado;Bacharelado
02;Artes e humanidades;023;Línguas ;0231;Letras;0231L082;Letras língua brasileira de sinais - Bacharelado;Bacharelado
02;Artes e humanidades;023;Línguas ;0231;Letras;0231L083;Letras língua brasileira de sinais - Tecnológico;Tecnológico
02;Artes e humanidades;023;Línguas ;0231;Letras;0231L084;Letras língua brasileira de sinais - Sequencial;Sequencial
02;Artes e humanidades;023;Línguas ;0231;Letras;0231L092;Letras línguas estrangeiras clássicas  - Bacharelado;Bacharelado
02;Artes e humanidades;023;Línguas ;0231;Letras;0231L094;Letras línguas estrangeiras clássicas - Sequencial;Sequencial
02;Artes e humanidades;023;Línguas ;0231;Letras;0231L102;Letras linguística - Bacharelado;Bacharelado
02;Artes e humanidades;023;Línguas ;0231;Letras;0231L112;Letras outras línguas estrangeiras modernas  - Bacharelado;Bacharelado
02;Artes e humanidades;023;Línguas ;0231;Letras;0231L122;Letras português - Bacharelado;Bacharelado
02;Artes e humanidades;023;Línguas ;0231;Letras;0231L124;Letras português - Sequencial;Sequencial
02;Artes e humanidades;023;Línguas ;0231;Letras;0231L132;Letras português alemão  - Bacharelado;Bacharelado
02;Artes e humanidades;023;Línguas ;0231;Letras;0231L142;Letras português espanhol - Bacharelado;Bacharelado
02;Artes e humanidades;023;Línguas ;0231;Letras;0231L152;Letras português francês - Bacharelado;Bacharelado
02;Artes e humanidades;023;Línguas ;0231;Letras;0231L162;Letras português inglês - Bacharelado;Bacharelado
02;Artes e humanidades;023;Línguas ;0231;Letras;0231L172;Letras português italiano - Bacharelado;Bacharelado
02;Artes e humanidades;023;Línguas ;0231;Letras;0231L182;Letras português japonês  - Bacharelado;Bacharelado
02;Artes e humanidades;023;Línguas ;0231;Letras;0231L192;Letras português língua brasileira de sinais - Bacharelado;Bacharelado
02;Artes e humanidades;023;Línguas ;0231;Letras;0231L202;Letras português línguas estrangeiras clássicas  - Bacharelado;Bacharelado
02;Artes e humanidades;023;Línguas ;0231;Letras;0231L212;Letras português outras línguas estrangeiras modernas - Bacharelado;Bacharelado
02;Artes e humanidades;023;Línguas ;0231;Letras;0231L222;Letras tradutor e intérprete - Bacharelado;Bacharelado
02;Artes e humanidades;023;Línguas ;0231;Letras;0231L223;Letras tradutor e intérprete - Tecnológico;Tecnológico
02;Artes e humanidades;023;Línguas ;0231;Letras;0231L224;Letras tradutor e intérprete - Sequencial;Sequencial
02;Artes e humanidades;028;Programas interdisciplinares abrangendo artes e humanidades;0288;Programas interdisciplinares abrangendo artes e humanidades;0288P012;Programas interdisciplinares abrangendo artes e humanidades - Bacharelado;Bacharelado
02;Artes e humanidades;028;Programas interdisciplinares abrangendo artes e humanidades;0288;Programas interdisciplinares abrangendo artes e humanidades;0288P014;Programas interdisciplinares abrangendo artes e humanidades - Sequencial;Sequencial
03;Ciências sociais, comunicação e informação;031;Ciências sociais e comportamentais;0311;Economia;0311E012;Economia - Bacharelado;Bacharelado
03;Ciências sociais, comunicação e informação;031;Ciências sociais e comportamentais;0311;Economia;0311E014;Economia - Sequencial;Sequencial
03;Ciências sociais, comunicação e informação;031;Ciências sociais e comportamentais;0312;Ciências sociais e políticas;0312A012;Antropologia - Bacharelado;Bacharelado
03;Ciências sociais, comunicação e informação;031;Ciências sociais e comportamentais;0312;Ciências sociais e políticas;0312A014;Antropologia - Sequencial;Sequencial
03;Ciências sociais, comunicação e informação;031;Ciências sociais e comportamentais;0312;Ciências sociais e políticas;0312C012;Ciência política - Bacharelado;Bacharelado
